353	-45374.481638418081
354	-45374.764788732391
355	-45375.074438202246
356	-45375.221288515408
357	-45375.513966480445
358	-45375.653203342619
359	-45375.919444444444
360	-45376.054016620496
361	-45376.196132596684
362	-45376.473829201102
363	-45376.609890109889
364	-45376.745205479448
365	-45376.879781420765
366	-45377.335149863757
367	-45377.600543478264
368	-45377.750677506774
369	-45377.882432432431
370	-45378.157681940698
371	-45378.419354838712
372	-45378.691689008047
373	-45378.95855614973
374	-45379.209333333332
375	-45379.469414893618
376	-45379.595490716179
377	-45379.716931216928
378	-45379.956464379946
379	-45380.231578947365
380	-45380.475065616796
381	-45380.594240837694
382	-45380.712793733685
383	-45380.953125
384	-45381.18311688312
385	-45381.301813471502
386	-45381.416020671837
387	-45381.528350515466
388	-45381.641388174809
389	-45381.75384615385
390	-45381.868286445009
391	-45382.085459183676
392	-45382.338422391855
393	-45382.446700507615
394	-45382.556962025315
395	-45382.665404040403
396	-45382.770780856423
397	-45383.001256281408
398	-45383.111528822054
399	-45383.217499999999
